ID,Institución,Trámite,URL,URL Catálogo
1110,Ministerio de Cultura y Deportes -MCD-,Servicio de acceso a información de la Hemeroteca Nacional de Guatemala,https://mcd.gob.gt/tramites-y-servicios/,https://tramites.gob.gt/servicio/1110/
1111,Ministerio de Cultura y Deportes -MCD-,Exoneración de cobro de ingreso a museos y centros culturales,https://mcd.gob.gt/tramites-y-servicios/,https://tramites.gob.gt/servicio/1111/
1113,Ministerio de Cultura y Deportes -MCD-,Solicitud para Eventos Nacionales y Extranjeros,https://mcd.gob.gt/tramites-espectaculos-publicos/,https://tramites.gob.gt/servicio/1113/
1114,Ministerio de Cultura y Deportes -MCD-,Licencia para Centros Nocturnos,https://mcd.gob.gt/tramites-espectaculos-publicos/,https://tramites.gob.gt/servicio/1114/
1115,Ministerio de Cultura y Deportes -MCD-,Autorización Obras de teatro,https://mcd.gob.gt/tramites-espectaculos-publicos/,https://tramites.gob.gt/servicio/1115/
1116,Ministerio de Cultura y Deportes -MCD-,Licencia de espectáculos públicos (circos nacionales),https://mcd.gob.gt/tramites-espectaculos-publicos/,https://tramites.gob.gt/servicio/1116/
1117,Ministerio de Cultura y Deportes -MCD-,Licencia para Circos Extranjeros,https://mcd.gob.gt/tramites-espectaculos-publicos/,https://tramites.gob.gt/servicio/1117/
1118,Ministerio de Cultura y Deportes -MCD-,Licencia para Salas de cine,https://mcd.gob.gt/tramites-espectaculos-publicos/,https://tramites.gob.gt/servicio/1118/
1119,Ministerio de Cultura y Deportes -MCD-,Carta de Aforo,https://mcd.gob.gt/tramites-espectaculos-publicos/,https://tramites.gob.gt/servicio/1119/
1121,Ministerio de Cultura y Deportes -MCD-,Clasificación de Material Audiovisual y Fílmico,https://mcd.gob.gt/tramites-y-servicios/,https://tramites.gob.gt/servicio/1121/
1128,Ministerio de Cultura y Deportes -MCD-,Apoyo a Artistas Independientes.,https://mcd.gob.gt/tramites-formacion-artistica/,https://tramites.gob.gt/servicio/1128/
1131,Ministerio de Cultura y Deportes -MCD-,Publicaciones Socioculturales,https://mcd.gob.gt/tramites-y-servicios/,https://tramites.gob.gt/servicio/1131/
1134,Ministerio de Cultura y Deportes -MCD-,Uso de  (canchas) en los centros deportivos y recreativos,https://mcd.gob.gt/tramites-y-servicios/,https://tramites.gob.gt/servicio/1134/
1135,Ministerio de Cultura y Deportes -MCD-,Inscripción a Academias Deportivas y Recreativas,https://mcd.gob.gt/tramites-y-servicios/,https://tramites.gob.gt/servicio/1135/
1136,Ministerio de Cultura y Deportes -MCD-,Actividades deportivas y recreativas.,https://mcd.gob.gt/tramites-y-servicios/,https://tramites.gob.gt/servicio/1136/
1137,Ministerio de Cultura y Deportes -MCD-,Implementación deportiva y recreativa.,https://mcd.gob.gt/tramites-y-servicios/,https://tramites.gob.gt/servicio/1137/
1139,Ministerio de Cultura y Deportes -MCD-,Inscripción de mascotas,https://mcd.gob.gt/tramites-y-servicios/,https://tramites.gob.gt/servicio/1139/
1140,Ministerio de Desarrollo Social -MIDES-,Verificación en línea del plazo de la solicitud de Información Pública,https://infopublica.mides.gob.gt/pages/request/check-request,https://tramites.gob.gt/servicio/1140/
1141,Ministerio de Desarrollo Social -MIDES-,Solicitud de ingreso al Programa Bono Social,https://tramites.mides.gob.gt/Vista/Solicitud/ProgramasSociales/frmSolicitudBeneficio.aspx,https://tramites.gob.gt/servicio/1141/
1145,Ministerio de Desarrollo Social -MIDES-,Solicitud de Ingreso al Programa Jovenes Protagonistas.,https://tramites.mides.gob.gt/Vista/Solicitud/ProgramasSociales/frmSolicitudBeneficio.aspx,https://tramites.gob.gt/servicio/1145/
1146,Ministerio de Desarrollo Social -MIDES-,Solicitud de Ingreso al Programa Bolsa de Alimentos,https://tramites.mides.gob.gt/Vista/Solicitud/ProgramasSociales/frmSolicitudBeneficio.aspx,https://tramites.gob.gt/servicio/1146/
1149,Ministerio de Desarrollo Social -MIDES-,"Ingreso de solicitud para atención a consultas, quejas y reclamos.",https://atencionyconsultas.mides.gob.gt/Vista/Procesos/wf_ingreso_reclamo.aspx,https://tramites.gob.gt/servicio/1149/
1150,Ministerio de Economía -MINECO-,"Autorización, Reposición o Actualización del Libro de Quejas.",https://www.diaco.gob.gt/?option=com_content&view=article&id=504,https://tramites.gob.gt/servicio/1150/
1151,Ministerio de Economía -MINECO-,"Capacitaciones, Seminarios y Asesorías al Consumidor y Proveedor",https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAa__ejEXKlURTFFMk1OR1Q1VENOWkNGSFhKNDdTSkdXRS4u,https://tramites.gob.gt/servicio/1151/
1152,Ministerio de Economía -MINECO-,Recepción y atención de quejas del consumidor,https://gestordequejas.diaco.gob.gt/queja/web,https://tramites.gob.gt/servicio/1152/
1153,Ministerio de Economía -MINECO-,Verificación de los certificados de calibración de instrumentos de medición y pesaje.,https://www.diaco.gob.gt/?option=com_content&view=article&id=505,https://tramites.gob.gt/servicio/1153/
1154,Ministerio de Economía -MINECO-,Aprobación y registro de contratos de adhesión,https://www.diaco.gob.gt/?option=com_content&view=article&id=503,https://tramites.gob.gt/servicio/1154/
1156,Ministerio de Economía -MINECO-,Programa de becas de inglés,https://becasmineco.gob.gt/,https://tramites.gob.gt/servicio/1156/
1159,Ministerio de Economía -MINECO-,Acreditación de laboratorios u organismos ante la Oficina Guatemalteca de Acreditación –OGA–,https://www.oga.org.gt/descargas/,https://tramites.gob.gt/servicio/1159/
1160,Ministerio de Economía -MINECO-,Solicitud para la elaboración de una Norma Técnica Guatemalteca -COGUANOR-,https://www.mineco.gob.gt/despacho-viceministerios/direccion-servicios?id=26&id2=12,https://tramites.gob.gt/servicio/1160/
1161,Ministerio de Economía -MINECO-,Solicitud de normas técnicas adoptadas por la Comisión Guatemalteca de Normas –COGUANOR–,https://www.mineco.gob.gt/despacho-viceministerios/direccion-servicios?id=26&id2=12,https://tramites.gob.gt/servicio/1161/
1162,Ministerio de Economía -MINECO-,Calibración de equipos e instrumentos de medición,https://cename.gt/calibraciones/,https://tramites.gob.gt/servicio/1162/
1163,Ministerio de Economía -MINECO-,Solicitud de Sincronización con la Hora Oficial de Guatemala,https://cename.gt/solicitud-de-hora-oficial/,https://tramites.gob.gt/servicio/1163/
1164,Ministerio de Economía -MINECO-,Capacitación de buenas prácticas reglamentarias impartida por la Comisión Nacional de Reglamentación Técnica –CRETEC–,https://cretec.org.gt/cursos/,https://tramites.gob.gt/servicio/1164/
1165,Ministerio de Economía -MINECO-,Solicitud de información y consultas sobre el Sistema Nacional de la Calidad,https://ceinforma.wordpress.com/contacto/,https://tramites.gob.gt/servicio/1165/
1352,Ministerio de Educación -MINEDUC-,Emisión de Nombramientos para ocupar Puestos Docentes,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1352/
1353,Ministerio de Educación -MINEDUC-,Certificación de Solvencia para jubilación,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1353/
1354,Ministerio de Educación -MINEDUC-,Impresión de Títulos y Diplomas,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1354/
1355,Ministerio de Educación -MINEDUC-,Autorización de funcionamiento de centros educativos privados.,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1355/
1356,Ministerio de Educación -MINEDUC-,Constitución de Organizaciones de Padres de Familia  - OPF -,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1356/
1357,Ministerio de Educación -MINEDUC-,Evaluación de ascensos escalafonarios,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1357/
1358,Ministerio de Educación -MINEDUC-,Certificación de Clase Escalonaría.,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1358/
1359,Ministerio de Educación -MINEDUC-,Recepción de Hojas de Servicio Sector Oficial y Privado,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1359/
1360,Ministerio de Educación -MINEDUC-,Catalogación,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1360/
1361,Ministerio de Educación -MINEDUC-,"Actualización de Datos, Docentes Registrados en el Sistema",https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1361/
1365,Ministerio de Educación -MINEDUC-,Reintegro de salario cobrados no devengados,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1365/
1367,Ministerio de Educación -MINEDUC-,"Prestaciones Laborales, Prestaciones Póstumas, indemnización Post Mortem",https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1367/
1368,Ministerio de Educación -MINEDUC-,Indemnización Post Mortem,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1368/
1369,Ministerio de Educación -MINEDUC-,Indemnización Post Mortem sin beneficiario,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1369/
1370,Ministerio de Educación -MINEDUC-,Indemnización Post Mortem (Por fallecimiento antes de finalizar el proceso de pago a beneficiarios nombrados por medio de incidente de declaratoria de beneficiarios post morten o sucesión hereditaria (testamento o intestado),https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1370/
1371,Ministerio de Educación -MINEDUC-,Solicitud de Constancia de Tiempo de Servicio,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1371/
1372,Ministerio de Educación -MINEDUC-,Equiparaciones de Estudios,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1372/
1373,Ministerio de Educación -MINEDUC-,Equivalencias de Estudios,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1373/
1376,Ministerio de Educación -MINEDUC-,Solicitud de  Becas de la Comunidad de Sepur Zarco,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1376/
1377,Ministerio de Educación -MINEDUC-,Inscripción y registro de estudiantes en todos los niveles educativos a nivel nacional,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1377/
1379,Ministerio de Educación -MINEDUC-,Anexión y Desanexión de Centros Educativos Públicos,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1379/
1380,Ministerio de Educación -MINEDUC-,Entrega de Materiales Educativos,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1380/
1381,Ministerio de Educación -MINEDUC-,Solicitud de Proyecto de Infraestructura Deportiva Escolar,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1381/
1382,Ministerio de Educación -MINEDUC-,Solicitud de Implementos didácticos deportivos y Uniformes Institucionales para la clase de educación física.,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1382/
1383,Ministerio de Educación -MINEDUC-,Carrera Técnica Universitaria de 3 Años de Duración Donde Participan Estudiantes Graduados de las ENEF en Bachilleres en Ciencias y Letras Con Orientación en Educación Física,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1383/
1384,Ministerio de Educación -MINEDUC-,Solicitud de Reposición de Expediente en Banco de Elegibilidad,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1384/
1385,Ministerio de Educación -MINEDUC-,"Consultas de docentes participantes para ocupar puestos 011 en las convocatorias, nivel primario y preprimario",https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1385/
1386,Ministerio de Educación -MINEDUC-,Auténtica de Documentos Educativos y de Traductor Jurado,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1386/
1387,Ministerio de Educación -MINEDUC-,"Sistema de Quejas, Comentarios y Sugerencias",https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1387/
1388,Ministerio de Educación -MINEDUC-,Solicitud de documentos ante el Archivo Documental del Ministerio de Educación,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1388/
1389,Ministerio de Educación -MINEDUC-,Biblioteca del Ministerio de Educación,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1389/
1390,Ministerio de Educación -MINEDUC-,Correcciones de nombres y códigos de establecimiento,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1390/
1392,Ministerio de Educación -MINEDUC-,Adhesión al Programa Salud Integral para el Magisterio (PROSIMA),https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/1392/
1393,Ministerio de Energía y Minas -MEM-,Inscripción de grandes usuarios,https://mem.gob.gt/agentes-y-grandes-usuarios/,https://tramites.gob.gt/servicio/1393/
1394,Ministerio de Energía y Minas -MEM-,Cancelación de inscripciones de grandes usuarios o agentes por incumplimiento,https://mem.gob.gt/agentes-y-grandes-usuarios/,https://tramites.gob.gt/servicio/1394/
1395,Ministerio de Energía y Minas -MEM-,Informe de evaluación socioeconómica,https://mem.gob.gt/agentes-y-grandes-usuarios/,https://tramites.gob.gt/servicio/1395/
1396,Ministerio de Energía y Minas -MEM-,Inscripción de generadores,https://mem.gob.gt/agentes-y-grandes-usuarios/,https://tramites.gob.gt/servicio/1396/
1397,Ministerio de Energía y Minas -MEM-,Inscripción de transportista,https://mem.gob.gt/agentes-y-grandes-usuarios/,https://tramites.gob.gt/servicio/1397/
1398,Ministerio de Energía y Minas -MEM-,Inscripción de distribuidores,https://mem.gob.gt/agentes-y-grandes-usuarios/,https://tramites.gob.gt/servicio/1398/
1399,Ministerio de Energía y Minas -MEM-,"Inscripción de comercializadores, incluyendo importadores y exportadores",https://mem.gob.gt/agentes-y-grandes-usuarios/,https://tramites.gob.gt/servicio/1399/
1400,Ministerio de Energía y Minas -MEM-,Actualización agentes y grandes usuarios del mercado mayorista,https://mem.gob.gt/agentes-y-grandes-usuarios/,https://tramites.gob.gt/servicio/1400/
1401,Ministerio de Energía y Minas -MEM-,Solicitud de cancelación de agentes y grandes usuarios,https://mem.gob.gt/agentes-y-grandes-usuarios/,https://tramites.gob.gt/servicio/1401/
1402,Ministerio de Energía y Minas -MEM-,Autorizaciones definitivas para uso de bienes de dominio público,https://mem.gob.gt/desarrollo-energetico/,https://tramites.gob.gt/servicio/1402/
1403,Ministerio de Energía y Minas -MEM-,Autorización temporal para uso de bienes de dominio público,https://mem.gob.gt/desarrollo-energetico/,https://tramites.gob.gt/servicio/1403/
1404,Ministerio de Energía y Minas -MEM-,Registro de proyectos hidroeléctricos menores o Iguales a 5 MW,https://mem.gob.gt/desarrollo-energetico/,https://tramites.gob.gt/servicio/1404/
1405,Ministerio de Energía y Minas -MEM-,Registro de proyectos de energías renovables a excepción de hidroeléctricas,https://mem.gob.gt/desarrollo-energetico/,https://tramites.gob.gt/servicio/1405/
1406,Ministerio de Energía y Minas -MEM-,Aval del ente rector para presentar ante el sistema nacional de inversión pública -snip-,https://mem.gob.gt/desarrollo-energetico/,https://tramites.gob.gt/servicio/1406/
1407,Ministerio de Energía y Minas -MEM-,Licencia de construcción de instalación tipo I,https://mem.gob.gt/proteccion-radiologica-dpsr/,https://tramites.gob.gt/servicio/1407/
1408,Ministerio de Energía y Minas -MEM-,Licencia de operación prácticas tipo I,https://mem.gob.gt/proteccion-radiologica-dpsr/,https://tramites.gob.gt/servicio/1408/
1409,Ministerio de Energía y Minas -MEM-,Licencia de operación prácticas tipo II,https://mem.gob.gt/proteccion-radiologica-dpsr/,https://tramites.gob.gt/servicio/1409/
1410,Ministerio de Energía y Minas -MEM-,Licencia de operación prácticas tipo III,https://mem.gob.gt/proteccion-radiologica-dpsr/,https://tramites.gob.gt/servicio/1410/
1411,Ministerio de Energía y Minas -MEM-,Licencia de operación prácticas tipo IV,https://mem.gob.gt/proteccion-radiologica-dpsr/,https://tramites.gob.gt/servicio/1411/
1412,Ministerio de Energía y Minas -MEM-,"Licencia de cierre de instalación radiactiva definitivo, práctica tipo I",https://mem.gob.gt/proteccion-radiologica-dpsr/,https://tramites.gob.gt/servicio/1412/
1413,Ministerio de Energía y Minas -MEM-,"Licencia de cierre de instalación radiactiva definitivo, práctica tipo II",https://mem.gob.gt/proteccion-radiologica-dpsr/,https://tramites.gob.gt/servicio/1413/
1414,Ministerio de Energía y Minas -MEM-,"Licencia para operador de equipo y sustancias radiactivas, prácticas tipo I",https://mem.gob.gt/proteccion-radiologica-dpsr/,https://tramites.gob.gt/servicio/1414/
